form_diff,goal_diff_diff,scored_diff,conceded_diff,result
-0.6,-1.4,-0.3999999999999999,1.0,away_win
0.4,5.6,3.0,-2.6,home_win
-0.4,-3.8,-3.2,0.5999999999999999,away_win
0.1333333333333333,1.4,0.7999999999999998,-0.6000000000000001,draw
0.8,2.6,0.8000000000000003,-1.8000000000000005,home_win
0.7333333333333334,3.4,1.1999999999999995,-2.2,home_win
0.4,2.4,1.6,-0.7999999999999998,home_win
0.1999999999999999,-2.8000000000000003,-4.0,-1.2000000000000002,home_win
0.4666666666666667,-1.7999999999999998,-3.8,-2.0,away_win
0.3999999999999999,1.6,1.0,-0.6,away_win
0.2,-2.4000000000000004,-4.0,-1.6,home_win
-0.3333333333333333,-3.4,-0.8,2.6,away_win
-0.2666666666666666,-1.0,0.1999999999999997,1.2000000000000002,home_win
0.6,4.6,2.6,-2.0,home_win
0.1333333333333333,1.4,1.6,0.2000000000000001,draw
0.1333333333333333,2.0,1.7999999999999998,-0.1999999999999999,home_win
-0.2,2.0,-0.8,-2.8,home_win
-0.1333333333333334,0.1999999999999999,0.2000000000000001,0.0,draw
0.4,1.7999999999999998,1.4,-0.3999999999999999,home_win
0.2666666666666666,1.6,2.8,1.2000000000000002,home_win
0.4,4.8,1.6,-3.2,home_win
